CreditScore,Gender,Age,Tenure,HasCrCard,EstimatedSalary,IsActiveMember
516,Male,35,5,1,127558.26,0
663,Male,33,9,0,91514.62,0
657,Male,42,5,1,112979.6,0
672,Female,53,7,1,136910.18,1
598,Male,59,8,0,60192.14,0
850,Male,35,2,1,56991.66,1
732,Female,35,3,1,90876.95,0
714,Male,29,9,1,129192.55,0
636,Male,31,6,1,2382.61,1
797,Male,59,4,1,93624.55,1
654,Female,32,2,1,51972.92,1
754,Male,57,2,1,70954.41,1
566,Female,42,6,1,180702.12,0
562,Female,29,9,1,6795.61,1
618,Female,54,4,1,133573.29,1
663,Female,36,6,0,35817.97,0
594,Male,57,6,1,19376.56,0
638,Male,44,9,1,111346.22,1
738,Male,49,3,1,65066.48,1
595,Female,39,9,1,151757.81,1
777,Female,30,4,1,5008.23,0
666,Female,37,2,0,93266.01,1
727,Male,38,2,1,59280.79,1
568,Male,39,5,1,129569.92,1
593,Male,45,4,0,10828.78,0
654,Male,29,2,1,37065.66,0
607,Male,28,1,1,110560.14,1
520,Female,46,10,1,117369.52,0
693,Male,37,1,1,82867.55,1
715,Male,42,6,1,128745.69,1
729,Female,45,7,1,71133.12,0
659,Male,35,6,1,58879.11,1
711,Female,35,2,1,120586.32,1
715,Female,33,3,1,68087.15,1
711,Female,28,8,0,105159.89,0
707,Male,35,2,1,94148.3,1
601,Male,40,10,0,77977.69,0
734,Female,39,6,0,112973.34,0
601,Female,26,7,1,50070.59,0
682,Female,64,10,0,66040.83,1
667,Male,39,7,1,41183.02,1
685,Male,58,1,1,154181.41,1
533,Female,35,8,1,187900.12,1
681,Male,46,0,1,5771.56,0
627,Female,33,4,0,159334.93,0
760,Female,32,2,1,114565.35,1
644,Female,40,9,1,77063.63,0
506,Female,41,1,1,31766.3,0
679,Female,39,7,0,6075.36,1
601,Male,48,9,0,41816.49,1
481,Female,57,9,1,169719.35,1
655,Male,37,1,1,106040.97,1
556,Female,51,8,1,198810.65,0
689,Female,63,1,1,186526.12,1
665,Female,34,1,0,171413.66,0
751,Female,36,6,1,27758.36,1
586,Male,58,7,1,162960.05,0
513,Female,49,5,1,126223.84,0
681,Female,18,1,1,9596.4,1
739,Female,41,8,1,191694.77,0
753,Male,32,6,1,161642.08,1
577,Male,29,2,1,168924.41,1
540,Male,41,3,1,121098.65,0
635,Male,29,1,0,24865.54,1
728,Male,33,8,0,36083.96,1
747,Male,43,1,0,101495.0,1
619,Female,38,6,1,117616.29,1
850,Female,34,9,1,97465.89,0
678,Male,28,5,1,54144.01,1
520,Female,63,5,1,34765.33,1
677,Male,40,5,1,88947.56,0
520,Male,35,9,1,25059.06,1
533,Female,49,1,1,69409.37,0
759,Male,44,2,1,100137.7,0
749,Female,44,0,0,151083.8,0
745,Male,21,4,1,177235.23,1
420,Female,31,1,1,9904.63,1
483,Male,27,1,1,2101.89,1
644,Male,28,7,1,29179.52,0
661,Male,33,9,1,84174.81,1
751,Male,47,5,1,162760.96,0
585,Female,44,4,0,101728.46,1
518,Female,45,8,1,36193.07,1
669,Male,47,0,1,181928.25,1
510,Female,38,4,1,118913.53,0
538,Female,33,5,1,126962.41,0
633,Female,44,7,1,29761.29,0
626,Male,26,8,0,191420.71,0
705,Male,32,3,0,129576.99,0
643,Female,45,9,1,155516.35,0
682,Female,38,1,1,49833.5,1
668,Female,32,10,1,43595.9,1
829,Male,28,3,1,104889.2,0
612,Female,47,6,1,45750.21,1
631,Male,27,10,1,176730.02,1
463,Male,35,2,1,118113.64,1
619,Male,29,5,1,194310.1,0
749,Male,42,2,0,185543.35,1
481,Male,44,3,1,96123.72,0
719,Male,44,2,1,196582.19,0
825,Male,40,6,0,117122.5,0
762,Female,44,7,0,24780.13,0
759,Female,31,1,1,42012.55,1
706,Female,29,1,1,133267.69,1
686,Female,56,5,1,80553.87,1
640,Male,38,9,1,88827.67,0
522,Male,25,1,1,168683.57,1
790,Female,25,5,1,58214.79,0
640,Female,47,6,0,13783.77,1
687,Female,35,3,1,1713.1,1
670,Female,50,8,0,3159.15,1
666,Female,27,4,0,88751.45,0
612,Male,41,5,0,151256.22,0
623,Male,43,1,1,146379.3,1
704,Male,39,2,1,199484.96,0
744,Male,36,2,1,87213.33,1
648,Male,35,7,0,122899.01,0
595,Male,41,9,1,5967.09,0
737,Male,38,6,1,198516.2,0
850,Female,66,0,0,118929.64,1
779,Female,38,7,1,138542.87,1
602,Male,35,8,1,22499.29,1
637,Female,44,0,1,120454.2,1
672,Male,68,0,1,184936.77,1
771,Male,27,2,1,199527.34,1
555,Female,46,4,1,177719.88,0
850,Male,29,1,0,152996.89,0
666,Female,21,1,1,99818.31,1
507,Female,29,4,0,180626.68,0
596,Male,20,3,1,103456.47,0
668,Male,42,8,1,32900.41,1
482,Female,35,5,0,109029.72,0
696,Female,33,4,1,73371.65,1
569,Female,32,8,1,132038.65,1
572,Female,19,1,1,16161.82,1
584,Male,49,8,1,113860.81,0
541,Male,37,9,1,73551.44,1
717,Male,53,6,0,97614.87,1
691,Male,58,3,0,194930.3,1
696,Female,51,5,1,55022.43,0
664,Male,41,7,1,164924.11,1
593,Male,35,9,1,71154.1,0
599,Male,36,3,1,40318.33,1
748,Female,27,2,1,131662.47,1
720,Female,57,1,0,27145.73,0
624,Female,35,0,1,163587.9,0
615,Male,45,5,1,164886.64,1
608,Male,44,7,1,77830.36,1
493,Female,35,8,0,197428.64,0
593,Female,39,8,1,27274.6,0
623,Female,28,4,1,41227.67,0
527,Female,36,6,1,102280.29,1
738,Male,35,8,1,16081.62,0
705,Female,40,5,1,179978.68,0
703,Female,45,7,1,68831.72,1
692,Female,36,3,1,8282.22,1
689,Female,45,0,1,197804.0,0
629,Female,37,6,1,23971.33,1
599,Male,33,2,1,85045.92,0
670,Male,33,8,1,39451.09,1
753,Female,46,9,1,92320.37,0
619,Female,35,8,1,65682.93,0
726,Female,48,6,1,64323.24,0
670,Female,41,10,1,81602.02,0
589,Male,29,2,0,98320.27,1
724,Female,34,2,1,118863.38,1
670,Female,40,2,0,69850.04,1
524,Female,64,5,1,136079.64,0
822,Male,37,3,1,182624.93,0
631,Male,29,3,1,197963.46,1
653,Female,42,1,1,5768.32,1
583,Female,44,8,1,27431.62,1
774,Male,40,9,1,191608.97,0
661,Female,31,3,1,65567.91,0
625,Female,57,7,0,84106.17,0
628,Female,31,6,1,113167.17,0
470,Male,30,3,1,50906.65,1
476,Male,40,6,1,22735.45,1
704,Male,36,7,0,100601.73,1
616,Female,41,1,1,236.45,0
688,Male,32,6,1,138759.15,1
653,Male,37,7,1,144880.81,0
683,Male,31,2,0,77326.78,1
748,Male,58,9,0,124429.19,1
655,Male,37,9,1,180241.44,1
744,Female,41,2,1,197548.63,0
692,Male,33,9,1,113505.93,0
502,Female,64,3,0,100995.11,1
660,Male,31,1,1,137784.25,1
584,Male,35,3,1,105443.47,1
564,Female,35,9,1,105837.38,1
616,Male,39,2,1,55556.3,0
634,Male,48,2,1,103712.05,1
738,Male,36,5,1,96881.32,1
798,Female,29,8,1,70223.22,0
660,Female,32,0,1,84605.0,0
679,Female,33,9,1,177362.45,0
850,Female,29,10,1,199775.67,1
552,Male,42,4,0,195692.3,0
600,Female,39,5,0,118272.07,0
614,Female,30,3,1,54776.64,0
718,Male,39,6,0,63889.1,1
850,Male,56,7,1,119175.45,1
721,Male,57,1,1,195940.96,1
605,Female,48,6,1,40062.99,1
632,Male,65,6,1,85179.48,1
607,Female,36,4,1,46416.36,1
726,Female,42,2,0,175161.05,1
666,Male,38,6,1,158357.97,1
562,Male,36,5,0,182843.24,1
616,Male,31,3,1,168895.06,0
696,Female,25,8,1,121904.44,0
718,Male,45,3,1,193724.51,1
678,Male,31,2,1,58803.28,1
543,Male,37,8,1,118059.19,1
599,Male,25,6,1,24903.09,1
703,Male,31,6,1,67667.19,1
637,Male,40,9,1,125334.16,1
684,Male,33,4,1,103557.93,0
576,Male,52,2,1,16644.16,1
667,Male,43,1,1,32462.39,0
618,Female,37,5,1,98686.4,0
608,Female,28,4,1,10899.63,0
805,Male,26,2,1,25042.1,1
669,Female,42,9,0,135630.32,0
600,Female,29,6,1,96051.1,1
643,Female,35,6,1,41549.64,1
539,Female,34,4,1,136603.42,1
645,Male,42,6,0,149807.01,0
588,Male,41,6,1,198766.61,0
703,Female,40,7,0,122518.5,1
709,Male,32,4,0,40861.55,1
840,Female,51,1,0,36687.11,1
608,Male,42,5,1,178504.29,0
655,Male,41,8,0,164040.94,0
850,Female,35,1,1,188574.12,0
598,Male,47,2,1,186116.54,1
422,Female,33,2,1,102655.31,0
587,Male,36,1,0,17135.6,1
589,Male,28,7,1,151645.96,0
549,Female,24,9,1,14406.41,1
699,Female,49,2,0,105760.01,0
771,Male,32,9,0,33143.04,0
587,Female,49,7,1,13308.2,0
557,Female,38,2,0,102076.03,0
488,Female,22,6,1,66393.89,1
671,Female,42,3,1,128449.33,1
665,Female,55,8,1,93769.89,1
730,Female,37,5,1,118591.67,0
681,Male,38,6,1,57517.71,1
620,Male,42,4,1,6232.31,0
632,Male,28,7,1,1843.24,0
598,Female,46,7,0,184980.23,0
382,Male,36,0,1,179540.73,1
516,Female,43,2,1,139366.58,1
667,Male,28,6,1,147090.9,0
560,Female,38,5,1,33245.97,1
644,Female,51,4,0,72628.84,0
699,Female,43,3,1,199378.58,0
563,Female,32,0,1,191604.27,0
743,Male,39,6,1,44265.28,0
850,Female,45,1,0,6865.41,0
765,Female,34,8,0,47058.21,0
523,Male,39,3,1,6726.53,0
479,Male,48,5,0,85646.41,1
623,Female,57,7,1,84421.34,1
757,Female,49,2,0,164482.92,0
850,Male,42,6,0,60021.34,1
485,Female,30,7,1,107067.37,0
613,Male,20,3,1,149613.77,1
678,Female,60,10,1,147489.76,0
705,Female,31,9,1,163484.8,0
668,Female,37,7,1,92149.64,0
509,Male,31,3,1,15360.91,0
659,Male,20,8,0,112572.02,0
434,Male,33,3,1,2739.71,1
661,Female,27,3,1,76889.79,1
544,Male,30,8,1,80676.83,1
668,Male,32,1,0,111241.37,1
519,Male,39,2,1,97593.16,0
711,Male,26,9,1,19262.05,0
651,Male,35,8,1,127678.95,0
716,Male,41,9,1,113267.48,1
710,Male,30,6,1,8991.17,1
710,Female,41,9,1,42131.26,0
576,Male,63,3,1,69414.13,0
842,Female,35,9,1,48217.97,0
592,Male,41,0,1,65906.07,0
665,Female,43,2,1,35640.12,0
828,Female,41,7,1,171378.77,0
681,Female,37,6,1,146366.08,1
682,Male,46,4,1,4654.28,1
512,Female,31,7,0,49326.07,0
737,Male,43,0,1,39920.0,0
652,Male,33,7,1,158437.73,0
581,Female,37,10,1,86609.37,0
727,Male,40,1,1,71865.31,0
675,Male,32,10,1,191545.65,0
580,Female,39,9,1,86044.98,0
595,Female,32,0,1,4721.3,0
700,Male,44,9,1,142287.65,0
850,Male,28,4,1,12409.01,1
695,Male,29,5,1,6770.44,1
516,Female,31,7,1,47018.75,0
721,Male,35,10,1,71594.26,0
530,Female,36,7,1,80619.09,0
733,Female,44,6,0,197193.49,1
828,Female,25,7,1,116613.26,0
762,Male,29,6,1,54122.89,0
715,Female,35,3,1,152012.36,1
644,Male,50,9,1,196371.13,0
620,Male,31,2,1,135171.6,1
778,Female,37,0,1,133699.82,1
648,Male,36,8,1,130041.45,1
479,Male,47,1,1,95270.83,0
616,Female,66,1,1,183840.51,0
850,Female,53,7,0,182633.63,0
430,Female,66,6,1,172852.06,1
620,Male,38,0,1,38015.34,1
661,Female,30,7,1,72196.57,0
640,Female,43,9,1,184006.36,0
526,Male,31,5,1,132404.64,0
643,Female,32,2,0,131301.74,0
549,Female,45,3,1,96404.38,1
687,Female,44,7,1,155853.52,0
718,Male,33,7,0,117841.06,0
526,Male,49,2,1,114539.67,0
606,Male,34,5,1,161971.42,0
569,Female,51,3,1,75084.96,0
758,Female,61,8,1,182184.09,0
512,Female,46,3,1,56408.14,1
613,Female,27,5,1,199104.52,0
655,Female,36,2,1,87816.86,1
488,Female,39,9,0,12440.44,0
647,Male,51,4,1,29883.63,0
537,Male,66,8,1,130664.79,1
701,Female,30,2,1,115650.63,0
553,Male,44,4,1,10789.3,0
695,Male,27,6,1,105291.26,0
630,Male,40,8,1,42495.81,1
588,Male,37,2,0,187816.59,1
649,Male,47,1,1,145593.85,1
765,Male,34,9,0,138280.17,0
668,Male,28,4,1,193018.71,0
689,Female,31,4,1,136610.02,1
734,Female,37,0,1,48990.5,1
709,Female,35,1,1,12674.68,0
563,Female,46,8,1,163145.5,0
548,Male,57,6,1,133537.53,1
476,Male,30,3,1,68343.53,0
564,Female,30,0,0,134175.15,0
573,Male,44,8,0,62424.46,0
592,Male,45,8,0,67214.02,1
643,Female,31,3,1,143162.34,0
793,Male,38,9,1,88225.02,0
678,Female,50,6,1,8199.5,0
694,Male,39,3,1,95625.03,1
803,Female,40,6,1,12328.08,0
676,Male,38,1,0,35644.79,1
658,Female,43,7,1,2748.72,0
690,Female,30,5,0,78700.03,1
647,Female,51,1,0,54954.51,0
637,Female,40,6,1,181610.6,1
624,Female,36,10,0,186180.42,1
746,Female,24,4,0,94105.0,1
631,Male,35,8,1,79146.36,1
536,Male,40,9,1,11959.03,1
707,Female,40,3,1,189366.03,0
589,Female,41,7,1,101178.85,1
645,Male,38,1,0,166264.89,1
594,Female,31,9,0,5719.11,1
717,Male,38,7,1,158580.05,1
673,Female,32,0,1,72873.33,1
792,Male,30,8,1,199644.2,0
707,Female,48,7,1,180344.69,1
692,Female,36,4,1,185580.89,0
715,Female,37,9,0,143096.49,0
540,Male,39,4,1,16150.34,1
661,Male,35,9,1,83949.68,0
594,Male,27,0,0,151912.49,0
751,Female,48,9,1,137508.42,0
762,Male,36,5,1,42693.65,1
848,Female,40,5,0,158853.98,0
756,Female,26,5,0,154460.68,1
651,Female,41,4,1,104876.8,1
709,Female,37,8,1,71738.56,0
674,Female,38,10,1,45418.12,0
642,Female,33,4,0,60059.47,1
545,Male,37,3,1,105476.65,0
613,Male,19,5,1,176903.35,1
624,Female,34,6,1,582.59,0
436,Male,43,5,1,35687.43,1
646,Female,38,2,0,178752.73,0
664,Female,49,5,1,108876.75,0
809,Female,42,6,0,182436.81,1
811,Male,44,3,0,78439.73,1
763,Female,39,7,1,19458.75,0
606,Male,38,7,1,193878.51,1
534,Female,42,9,0,12483.39,1
712,Female,40,3,1,120158.72,0
586,Male,46,8,1,79366.98,1
648,Female,39,6,1,153955.38,1
563,Male,33,8,0,68815.05,1
705,Male,32,7,1,7921.57,0
501,Male,43,6,0,81123.59,0
722,Male,40,6,1,111893.09,1
804,Female,38,3,1,74692.06,0
648,Male,38,10,1,74846.67,0
794,Female,30,1,0,156768.45,1
756,Male,28,8,1,89938.08,0
501,Female,39,9,0,182025.95,0
517,Female,59,8,1,101240.08,0
649,Male,45,7,0,75204.21,1
697,Female,38,6,1,7387.8,1
608,Male,26,1,0,7063.6,1
666,Male,36,3,1,35156.54,0
850,Male,40,6,1,65612.12,0
717,Female,59,4,1,170528.63,1
681,Male,38,6,1,101319.76,0
704,Male,38,6,1,173776.5,0
727,Female,26,9,1,146785.44,1
615,Female,23,4,1,196476.19,0
554,Female,44,6,1,126033.9,0
712,Male,28,4,0,93883.53,1
493,Female,48,7,1,48545.1,0
698,Female,38,1,0,16957.45,0
605,Female,64,2,1,13601.79,1
706,Male,42,9,1,28714.34,1
686,Female,35,8,1,35356.46,0
543,Female,71,1,1,25650.04,1
685,Male,30,3,0,63082.88,1
651,Male,34,4,1,123954.15,1
457,Female,33,7,0,60013.17,1
539,Male,39,2,1,48189.94,1
738,Male,54,4,0,55725.04,1
612,Female,26,4,1,179780.74,1
735,Female,21,1,1,22388.0,0
722,Male,30,5,1,166376.54,0
617,Female,58,3,1,35199.24,0
777,Male,39,8,1,18613.52,1
512,Male,24,6,1,37654.31,0
675,Female,39,6,0,83419.15,0
729,Male,44,5,0,9200.54,1
610,Female,31,5,0,63736.36,0
567,Female,26,2,1,78651.55,1
850,Female,31,3,1,31022.56,1
769,Female,25,10,0,187925.75,0
732,Female,40,10,1,154189.08,0
817,Female,46,0,0,87941.85,1
741,Male,42,6,1,194686.78,0
709,Male,34,4,1,21521.38,1
715,Male,28,7,0,196853.11,0
850,Female,45,5,1,5669.31,0
747,Male,38,2,1,89289.54,0
797,Female,33,10,0,69767.14,0
572,Male,39,4,1,49373.97,0
850,Male,32,9,1,149458.73,1
724,Female,37,10,1,157862.82,0
616,Male,71,4,1,173599.38,1
573,Female,36,1,1,56905.38,1
480,Male,39,5,1,82438.13,1
599,Male,40,10,1,14113.11,1
761,Female,38,1,1,109394.62,0
559,Male,62,6,1,20367.68,1
501,Male,40,5,0,126535.92,0
714,Male,27,3,1,129130.09,1
608,Male,33,1,1,70705.58,0
559,Male,29,1,0,155639.76,0
694,Male,47,4,1,197528.62,0
550,Male,36,2,1,174921.91,0
694,Female,33,4,1,178123.86,0
587,Male,47,6,1,57962.41,0
698,Female,31,8,0,115337.74,0
686,Male,35,4,1,8816.37,0
680,Female,25,4,1,90162.35,1
611,Male,51,1,1,149648.45,1
722,Male,34,8,1,133447.49,1
571,Female,30,4,1,145115.95,0
782,Male,32,9,1,87566.97,1
680,Male,34,6,1,67142.97,0
618,Male,41,8,1,195775.48,1
579,Female,50,5,0,192146.63,1
626,Female,32,0,0,187172.54,0
466,Female,30,3,1,193984.6,0
579,Male,28,4,1,176925.69,1
545,Male,36,8,1,89587.34,0
722,Male,46,5,1,179908.71,0
738,Male,35,6,0,85185.44,0
835,Male,23,9,1,19793.73,0
723,Male,38,6,1,94415.6,1
591,Female,34,4,1,72274.84,1
495,Male,30,10,0,172749.65,0
726,Female,34,0,1,102036.82,1
614,Female,31,7,1,46163.44,1
775,Female,66,9,1,67622.34,1
558,Male,35,1,0,111687.57,0
496,Male,30,0,0,27802.0,1
583,Male,40,3,1,47728.0,0
733,Male,45,2,1,3218.71,0
679,Male,60,6,1,77331.77,1
568,Female,46,3,1,29372.62,1
837,Male,37,6,1,140723.05,0
697,Male,62,7,1,129188.18,0
645,Male,31,7,1,12599.94,0
688,Male,36,0,1,177383.68,0
674,Male,36,2,0,27468.72,1
459,Male,26,4,0,50016.17,0
620,Male,22,0,1,32589.45,0
569,Male,31,1,0,145528.22,0
543,Male,37,3,1,78915.68,1
624,Male,33,6,0,170819.01,1
577,Female,44,8,0,127506.76,1
584,Male,38,1,0,173632.92,1
584,Female,37,10,1,70927.11,1
683,Male,41,0,1,163911.32,1
850,Female,31,3,0,35534.68,0
519,Male,36,9,0,145562.4,1
660,Female,20,6,1,57929.9,0
731,Female,38,10,1,171340.68,0
465,Male,24,6,1,191368.37,0
644,Male,33,8,1,155294.17,1
688,Male,26,8,1,175296.76,1
812,Male,32,5,1,89385.92,0
735,Male,55,2,0,163516.16,1
667,Male,40,8,1,98931.5,0
667,Female,40,1,1,19162.89,0
708,Male,34,3,0,121457.88,1
424,Male,34,7,1,16250.61,1
613,Female,24,7,1,129001.3,0
739,Male,60,4,1,51637.67,1
815,Female,38,2,1,184796.84,0
563,Female,39,5,1,17603.81,1
642,Female,40,7,1,10712.82,0
570,Male,32,9,0,62810.91,1
665,Male,36,1,0,121505.61,1
807,Male,37,10,0,172097.95,1
850,Female,30,3,1,116692.8,0
491,Female,68,3,0,113695.99,1
787,Male,46,7,1,93360.35,1
615,Male,59,8,1,165576.55,1
669,Female,30,7,1,188795.85,0
637,Female,48,7,1,132005.85,1
648,Male,35,7,1,78436.36,1
850,Male,38,7,0,43801.27,0
712,Female,48,8,1,183235.33,0
660,Female,48,0,0,187604.97,1
667,Male,24,4,0,180329.83,0
550,Male,51,5,1,153917.41,0
670,Male,25,7,1,144723.38,1
684,Male,32,3,1,127433.47,1
625,Female,51,4,1,92243.94,0
719,Female,40,9,1,182224.14,0
501,Male,24,4,1,80241.14,0
658,Female,40,7,0,135459.02,1
564,Female,28,1,1,162428.05,1
778,Female,47,6,1,124694.99,0
712,Male,24,2,0,121232.51,1
640,Female,32,6,1,19131.71,1
836,Female,32,4,1,55218.02,0
476,Female,34,8,0,197221.81,1
733,Male,42,9,0,169964.12,1
553,Male,35,2,1,43640.16,0
751,Female,37,9,0,49734.94,0
655,Male,52,9,1,49025.79,1
544,Male,47,5,0,99922.08,0
807,Female,31,1,1,194257.11,1
607,Male,39,2,1,121945.42,1
592,Female,70,5,1,105096.82,0
614,Female,41,7,0,137791.18,0
790,Male,24,7,0,160450.21,1
568,Female,29,2,0,104617.99,1
559,Female,43,1,0,86634.3,1
547,Male,55,4,1,16922.28,0
594,Female,29,3,1,61048.53,0
768,Female,26,5,1,70454.79,1
598,Female,27,10,1,84136.12,1
626,Female,47,2,0,166475.44,1
731,Male,33,4,1,74945.11,1
703,Male,37,1,1,20629.4,0
635,Female,33,5,1,122949.71,0
749,Male,36,7,0,80134.65,0
741,Male,25,4,1,73873.65,1
810,Male,69,3,1,110509.9,1
475,Male,39,6,1,56999.9,1
530,Female,45,1,0,190663.89,1
752,Female,38,10,1,172001.44,0
550,Male,62,7,0,64490.67,1
850,Female,45,5,1,60083.11,0
684,Male,38,4,1,75609.84,0
572,Female,35,1,1,185662.84,0
685,Male,33,6,1,43932.54,1
690,Male,33,5,1,138017.68,0
502,Male,30,4,1,66263.87,1
684,Male,24,8,1,22527.27,1
606,Female,53,1,1,75860.01,1
757,Female,34,1,0,44965.44,0
680,Male,33,2,0,39057.67,1
739,Male,29,1,1,164484.78,1
850,Male,68,5,1,186335.07,1
592,Female,38,4,1,35338.96,0
850,Female,33,2,0,74917.64,1
504,Male,32,8,0,15658.99,1
843,Female,27,5,1,67494.23,1
803,Female,32,9,1,54277.45,1
769,Male,29,4,1,188382.77,0
546,Male,28,8,1,159254.29,0
562,Male,31,4,0,143317.42,1
710,Female,36,8,0,83206.19,0
694,Female,31,10,1,160990.27,0
644,Male,44,5,1,157166.79,0
628,Male,27,5,1,155996.96,0
653,Female,43,6,1,7330.59,1
622,Male,31,7,1,35408.77,0
603,Female,40,8,0,105052.9,0
576,Female,52,9,0,148477.57,0
744,Female,26,5,1,181694.44,1
828,Male,34,8,0,38131.77,0
741,Male,32,8,1,143598.7,0
529,Male,61,1,1,191370.97,1
792,Female,42,2,1,92664.09,0
682,Female,58,1,1,706.5,1
654,Male,42,7,1,67607.9,1
623,Male,28,7,0,129526.57,0
712,Male,52,9,1,117977.45,1
529,Female,44,1,0,14161.3,0
512,Female,40,8,0,23101.13,0
668,Male,34,0,0,99984.86,0
667,Male,36,9,1,40062.29,1
539,Female,37,1,0,2186.83,0
814,Female,31,6,1,188516.45,0
557,Male,57,1,1,132370.75,0
452,Female,60,6,1,142963.29,1
649,Female,47,8,1,71420.16,1
788,Female,39,3,0,113086.08,1
764,Female,39,9,1,50072.94,0
571,Female,23,10,0,17163.75,1
661,Male,20,8,1,110252.53,0
530,Male,39,2,1,197923.05,0
822,Male,38,6,1,9149.96,0
598,Male,20,8,1,29552.7,1
713,Male,40,3,1,87308.18,1
595,Male,46,10,1,73489.15,0
663,Male,40,6,0,33607.72,1
646,Male,30,7,1,153566.97,0
705,Male,35,4,1,116672.02,0
723,Female,28,5,1,143481.85,0
719,Male,32,9,1,77119.45,1
744,Male,31,9,1,58961.49,1
657,Male,38,7,1,185827.74,0
618,Male,44,5,0,139297.71,0
581,Male,31,6,1,107137.3,0
749,Female,60,6,1,17978.68,0
568,Female,47,7,1,45978.39,1
729,Female,32,9,0,150803.44,0
470,Male,39,5,0,63705.9,0
739,Male,42,2,1,172149.76,0
683,Male,43,8,1,96754.8,0
757,Male,46,0,1,37460.05,0
558,Male,26,1,1,24411.02,1
735,Male,73,9,1,114283.33,1
721,Female,45,7,0,59604.45,0
667,Male,71,4,0,94433.08,1
609,Female,40,10,1,170122.22,0
704,Female,37,9,1,135088.58,1
539,Female,47,2,1,166929.43,1
786,Female,32,2,0,59559.81,0
750,Male,37,3,1,16870.2,0
573,Male,31,2,1,91957.39,1
753,Female,35,5,0,18254.75,0
592,Male,37,9,1,10656.89,1
533,Female,22,10,0,43852.05,0
748,Male,60,0,1,126743.33,0
573,Female,27,4,1,157549.6,1
678,Female,28,4,1,144423.17,1
638,Female,48,10,1,47679.14,1
660,Male,19,5,1,40368.65,1
763,Female,35,7,1,104706.29,1
595,Female,41,9,0,81548.38,1
694,Male,38,1,0,156858.2,1
850,Female,46,2,1,18986.12,1
666,Female,59,8,1,188782.3,1
588,Female,35,7,1,108739.15,1
654,Male,31,5,1,105218.45,1
632,Male,40,5,1,199674.83,1
730,Female,33,7,1,15142.1,0
651,Male,38,2,1,67029.82,0
640,Female,33,1,0,145381.65,1
684,Male,30,2,1,83473.82,0
559,Female,40,5,0,32635.54,1
592,Female,34,9,1,20460.2,1
639,Female,27,2,1,82938.99,1
591,Female,51,8,1,161304.68,1
506,Male,34,7,0,115842.1,0
762,Male,28,2,1,167909.52,0
559,Female,40,7,1,18917.95,1
663,Female,39,8,1,101168.9,1
782,Male,36,1,1,195681.43,1
458,Male,35,9,1,3476.38,1
766,Female,45,6,0,147184.74,0
542,Male,39,3,1,14353.43,1
602,Female,42,1,1,139494.75,1
704,Male,36,3,0,66810.48,1
650,Male,32,2,1,163216.48,0
711,Female,41,3,1,101455.07,1
771,Female,36,5,0,99805.99,0
585,Female,39,7,0,131852.01,0
420,Female,34,1,0,149471.13,0
720,Male,33,9,1,142956.48,1
803,Female,37,1,0,7455.2,0
669,Male,39,3,1,171575.54,1
645,Female,38,7,1,167723.25,1
716,Male,41,8,1,138051.19,1
575,Male,47,9,1,63452.18,1
850,Female,34,2,1,171706.66,1
724,Female,29,6,0,64729.51,1
504,Female,43,7,1,194690.77,0
628,Male,39,1,1,107674.3,1
616,Male,18,6,1,27308.58,1
755,Male,38,4,1,19762.88,1
664,Male,36,6,1,122433.09,0
726,Female,51,8,1,140937.91,0
666,Male,47,2,1,35046.97,0
686,Male,39,4,1,155023.93,0
577,Male,41,4,0,135227.23,1
649,Male,46,5,1,76946.6,1
726,Female,56,2,1,46044.7,1
720,Male,33,2,0,141031.08,1
698,Female,47,6,1,50213.81,0
614,Female,27,9,0,77500.81,0
754,Male,37,6,1,116141.72,1
643,Male,33,4,1,152992.04,1
534,Female,33,3,0,199336.63,0
705,Female,39,8,1,11682.36,1
746,Male,49,7,0,10096.25,1
609,Male,37,5,1,26793.82,1
507,Male,31,9,1,150037.19,0
738,Female,26,3,1,67484.16,0
418,Male,35,7,1,88878.15,1
632,Male,38,4,0,192505.62,0
738,Female,40,6,1,194895.57,1
524,Male,40,2,1,180002.42,0
606,Male,37,6,0,172526.9,0
642,Male,49,4,1,24770.22,0
724,Female,48,6,1,80552.11,1
646,Female,42,3,0,67124.48,0
680,Male,35,9,0,143774.06,0
479,Male,35,4,1,20393.44,1
654,Female,28,7,1,151316.37,0
603,Male,46,2,1,59563.49,1
701,Male,23,5,1,76611.33,1
663,Male,36,10,1,136349.55,0
706,Female,47,10,1,140938.95,0
686,Male,41,7,0,194913.86,1
683,Female,73,8,1,133210.44,1
637,Male,33,0,0,74588.41,1
545,Male,38,1,1,24302.95,1
724,Male,40,6,0,106149.48,0
680,Female,37,6,1,92826.35,0
690,Male,32,2,0,151822.66,1
451,Female,31,7,0,20388.77,1
461,Female,74,1,1,196767.83,1
558,Female,56,7,1,116253.1,1
695,Male,44,8,1,70974.13,1
588,Male,33,9,1,65611.01,1
632,Female,49,5,0,140201.21,0
850,Female,47,10,0,26812.89,0
612,Female,35,3,1,48108.72,1
597,Female,36,9,1,7156.09,1
642,Female,56,6,1,143049.72,0
780,Female,37,3,0,182156.81,0
675,Male,40,7,1,34577.36,0
567,Male,43,2,0,174606.35,0
645,Female,37,1,1,68987.55,1
697,Female,42,1,1,1262.83,0
714,Male,45,8,0,139889.15,1
